Genus,Species,Family,Diet_Inv,Diet_Vend,Diet_Vect,Diet_Vfish,Diet_Vunk,Diet_Scav,Diet_Fruit,Diet_Nect,Diet_Seed,Diet_PlantO,ForStrat_Value,Activity_Nocturnal,Activity_Crepuscular,Activity_Diurnal,BodyMass_Value
Cryptomys,damarensis,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,153.25
Cryptomys,bocagei,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,94
Cryptomys,foxi,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,183.14
Cryptomys,amatus,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,76.74
Cryptomys,anselli,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,85.59
Georychus,capensis,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,232.67
Heliophobius,argenteocinereus,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,181
Heterocephalus,glaber,Bathyergidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,55
Atherurus,macrourus,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,2000
Atherurus,africanus,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,1934
Hystrix,africaeaustralis,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,14936.02
Hystrix,cristata,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,16250
Hystrix,indica,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,12435.83
Hystrix,brachyura,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,8450
Hystrix,javanica,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,23014.42
Hystrix,pumila,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,2740
Hystrix,crassispinis,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,5445.03
Hystrix,sumatrae,Hystricidae,0,0,0,0,0,0,20,0,0,80,G,1,0,0,3260
Trichys,fasciculata,Hystricidae,0,0,0,0,0,0,30,0,0,70,S,1,0,0,1655
Petromus,typicus,Petromuridae,0,0,0,0,0,0,30,0,30,40,G,0,1,1,224
Ctenomys,juris,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,fodax,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,frater,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,172.9
Ctenomys,fulvus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,262
Ctenomys,leucodon,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,243.6
Ctenomys,goodfellowi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,johannis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,boliviensis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,535
Ctenomys,knighti,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,316
Ctenomys,lami,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,latro,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,192
Ctenomys,fochi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,haigi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,164
Ctenomys,flamarioni,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,famosus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,emilianus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,285.3
Ctenomys,dorsalis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,165.6
Ctenomys,dorbignyi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,coyhaiquensis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,conoveri,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,860
Ctenomys,coludo,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,lewisi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,117.2
Ctenomys,bonettoi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,202.3
Ctenomys,pundti,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,bergi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,azarae,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
Ctenomys,australis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,361.5
Ctenomys,budini,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,scagliai,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,argentinus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,221.3
Ctenomys,brasiliensis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
Ctenomys,yolandae,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,viperinus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,validus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,232.6
Ctenomys,tulduco,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,tucumanus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,217
Ctenomys,tuconax,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,249
Ctenomys,torquatus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,209.5
Ctenomys,talarum,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,132.33
Ctenomys,sylvanus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,steinbachi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,385
Ctenomys,pontifex,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
Ctenomys,sericeus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
Ctenomys,mendocinus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,163.05
Ctenomys,saltarius,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,230
Ctenomys,roigi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,rionegrensis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,porteousi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,192.4
Ctenomys,pilarensis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,peruanus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,490
Ctenomys,perrensi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
Ctenomys,pearsoni,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,212
Ctenomys,osvaldoreigi,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,259.74
Ctenomys,opimus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,361.5
Ctenomys,occultus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,150
Ctenomys,minutus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,92
Ctenomys,sociabilis,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
Ctenomys,colburni,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,400
Ctenomys,magellanicus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,272
Ctenomys,maulinus,Ctenomyidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,215
Phyllomys,medius,Echimyidae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,298.33
Phyllomys,mantiqueirensis,Echimyidae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,298.33
Phyllomys,lundi,Echimyidae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,298.33
Phyllomys,unicolor,Echimyidae,0,0,0,0,0,0,80,0,0,20,G,1,0,0,439
Phyllomys,nigrispinus,Echimyidae,0,0,0,0,0,0,80,0,0,20,G,1,0,0,224.3
Phyllomys,thomasi,Echimyidae,0,0,0,0,0,0,80,0,0,20,G,1,0,0,502.14
Phyllomys,blainvillii,Echimyidae,0,0,0,0,0,0,80,0,0,20,G,1,0,0,243.3
Phyllomys,brasiliensis,Echimyidae,0,0,0,0,0,0,80,0,0,20,G,1,0,0,312.49
Phyllomys,dasythrix,Echimyidae,0,0,0,0,0,0,80,0,0,20,G,1,0,0,260
Phyllomys,kerri,Echimyidae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,298.33
Phyllomys,lamarum,Echimyidae,0,0,0,0,0,0,80,0,0,20,G,1,0,0,215.19
Phyllomys,pattoni,Echimyidae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,298.33
Callistomys,pictus,Echimyidae,0,0,0,0,0,0,80,0,0,20,G,1,0,0,518.99
Diplomys,rufodorsalis,Echimyidae,0,0,0,0,0,0,50,0,50,0,S,1,0,0,144.8
Diplomys,labilis,Echimyidae,0,0,0,0,0,0,50,0,50,0,S,1,0,0,227.5
Diplomys,caniceps,Echimyidae,0,0,0,0,0,0,50,0,50,0,S,1,0,0,394.5
Echimys,chrysurus,Echimyidae,0,0,0,0,0,0,80,0,0,20,Ar,1,0,0,652.5
Echimys,semivillosus,Echimyidae,0,0,0,0,0,0,80,0,0,20,Ar,1,0,0,200
Echimys,saturnus,Echimyidae,0,0,0,0,0,0,80,0,0,20,Ar,1,0,0,626.9
Isothrix,sinnamariensis,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,291.73
Isothrix,pagurus,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,210
Isothrix,negrensis,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,300.97
Isothrix,bistriata,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,445
Makalata,grandis,Echimyidae,0,0,0,0,0,0,80,0,0,20,S,1,0,0,584
Makalata,rhipidura,Echimyidae,0,0,0,0,0,0,80,0,0,20,S,1,0,0,315
Makalata,occasius,Echimyidae,0,0,0,0,0,0,80,0,0,20,S,1,0,0,322.29
Makalata,macrura,Echimyidae,0,0,0,0,0,0,80,0,0,20,S,1,0,0,439
Makalata,didelphoides,Echimyidae,0,0,0,0,0,0,50,0,50,0,S,1,0,0,398.66
Makalata,obscura,Echimyidae,0,0,0,0,0,0,80,0,0,20,S,1,0,0,108
Carterodon,sulcidens,Echimyidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,113.8
Clyomys,bishopi,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,30
Clyomys,laticeps,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,201
Euryzygomatomys,spinosus,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,187.5
Hoplomys,gymnurus,Echimyidae,30,0,0,0,0,0,0,0,0,70,G,1,0,0,240
Lonchothrix,emiliae,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ar,1,0,0,138.2
Mesomys,stimulax,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ar,1,0,0,108
Mesomys,hispidus,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ar,1,0,0,175
Mesomys,occultus,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ar,1,0,0,126.85
Mesomys,leniceps,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ar,1,0,0,108
Proechimys,pattoni,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,292.04
Proechimys,oconnelli,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,trinitatus,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,296.15
Proechimys,urichi,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,steerei,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,guairae,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,400
Proechimys,simonsi,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,semispinosus,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,360.5
Proechimys,roberti,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,284.99
Proechimys,poliopus,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,decumanus,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,goeldii,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,quadruplicatus,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,echinothrix,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,292.04
Proechimys,mincae,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,cuvieri,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,330
Proechimys,chrysaeolus,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,canicollis,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,guyannensis,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,314.03
Proechimys,hoplomyoides,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,kulinae,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,292.04
Proechimys,longicaudatus,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,205
Proechimys,gardneri,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,292.04
Proechimys,magdalenae,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Proechimys,brevicauda,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,285
Thrichomys,inermis,Echimyidae,0,0,0,0,0,0,60,0,40,0,G,1,0,0,339
Thrichomys,pachyurus,Echimyidae,0,0,0,0,0,0,60,0,40,0,G,1,0,0,339
Thrichomys,apereoides,Echimyidae,0,0,0,0,0,0,60,0,40,0,G,1,0,0,339
Trinomys,paratus,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,235.59
Trinomys,dimidiatus,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,167.6
Trinomys,gratiosus,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,235.59
Trinomys,iheringi,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,220.39
Trinomys,mirapitanga,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,235.59
Trinomys,moojeni,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,235.59
Trinomys,myosuros,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,284.99
Trinomys,eliasi,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,200
Trinomys,yonenagae,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,235.59
Trinomys,albispinus,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,284.99
Trinomys,setosus,Echimyidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,284.99
Dactylomys,peruanus,Echimyidae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,382
Dactylomys,dactylinus,Echimyidae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,649.99
Dactylomys,boliviensis,Echimyidae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,728.8
Kannabateomys,amblyonyx,Echimyidae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,600
Olallamys,edax,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ar,1,0,0,206.4
Olallamys,albicauda,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ar,1,0,0,273.5
Boromys,offella,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,272.28
Boromys,torrei,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,272.28
Brotomys,contractus,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,272.28
Brotomys,voratus,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,272.28
Heteropsomys,insulans,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,272.28
Heteropsomys,antillensis,Echimyidae,0,0,0,0,0,0,30,0,20,50,G,1,0,0,272.28
Thryonomys,gregorianus,Thryonomyidae,0,0,0,0,0,0,10,0,10,80,G,1,0,0,2707.14
Thryonomys,swinderianus,Thryonomyidae,0,0,0,0,0,0,10,0,10,80,G,1,0,0,3180.02
Chaetomys,subspinosus,Erethizontidae,0,0,0,0,0,0,40,0,60,0,Ar,1,0,0,1299.99
Coendou,rothschildi,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,2000
Coendou,prehensilis,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,4399.97
Coendou,nycthemera,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,2999.98
Coendou,bicolor,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,4050.05
Echinoprocta,rufescens,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,831.8
Erethizon,dorsatum,Erethizontidae,0,0,0,0,0,0,10,0,20,70,S,1,0,0,7085.33
Sphiggurus,insidiosus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,1000
Sphiggurus,villosus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,1750.01
Sphiggurus,vestitus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,736
Sphiggurus,melanurus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,1900
Sphiggurus,roosmalenorum,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,1242.24
Sphiggurus,mexicanus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,2000
Sphiggurus,pruinosus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,1242.24
Sphiggurus,ichillus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,1242.24
Sphiggurus,spinosus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,750.79
Chinchilla,chinchilla,Chinchillidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,499.99
Chinchilla,lanigera,Chinchillidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,417
Lagidium,wolffsohni,Chinchillidae,0,0,0,0,0,0,0,0,0,100,G,0,1,0,2682.01
Lagidium,peruanum,Chinchillidae,0,0,0,0,0,0,0,0,0,100,G,0,1,0,1220
Lagidium,viscacia,Chinchillidae,0,0,0,0,0,0,0,0,0,100,G,0,1,0,1540
Lagostomus,crassus,Chinchillidae,0,0,0,0,0,0,0,0,40,60,G,0,1,0,4647.51
Lagostomus,maximus,Chinchillidae,0,0,0,0,0,0,0,0,40,60,G,0,1,0,4647.51
Dinomys,branickii,Dinomyidae,0,0,0,0,0,0,40,0,0,60,G,1,0,0,12500
Cavia,intermedia,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,1,0,578.88
Cavia,aperea,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,1,0,549
Cavia,fulgida,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,1,0,282.5
Cavia,porcellus,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,1,0,728
Cavia,tschudii,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,1,0,1000
Cavia,magna,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,1,0,460
Galea,musteloides,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,480
Galea,spixii,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,326.2
Galea,flavidens,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,450
Microcavia,australis,Caviidae,0,0,0,0,0,0,30,0,0,70,G,0,0,1,286.1
Microcavia,niata,Caviidae,0,0,0,0,0,0,30,0,0,70,G,0,0,1,255.2
Microcavia,shiptoni,Caviidae,0,0,0,0,0,0,30,0,0,70,G,0,0,1,185
Dolichotis,salinicola,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,1600
Dolichotis,patagonum,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,8000
Hydrochoerus,hydrochaeris,Caviidae,0,0,0,0,0,0,10,0,0,90,G,0,0,1,48144.91
Hydrochoerus,isthmius,Caviidae,0,0,0,0,0,0,10,0,0,90,G,0,0,1,21267.32
Kerodon,rupestris,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,1,0,800
Kerodon,acrobata,Caviidae,0,0,0,0,0,0,0,0,0,100,G,0,1,0,800
Dasyprocta,azarae,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,G,0,1,1,2309.99
Dasyprocta,guamara,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,G,0,1,1,2650.03
Dasyprocta,ruatanica,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,G,0,1,1,2857.13
Dasyprocta,fuliginosa,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,G,0,1,1,3500.02
Dasyprocta,kalinowskii,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,G,0,1,1,2650.03
Dasyprocta,cristata,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,G,0,1,1,2650.03
Dasyprocta,leporina,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,G,0,1,1,3020.02
Dasyprocta,mexicana,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,G,0,1,1,5000
Dasyprocta,prymnolopha,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,G,0,1,1,2900.01
Dasyprocta,punctata,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,G,0,1,1,2674.98
Dasyprocta,coibae,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,G,0,1,1,2660.13
Myoprocta,pratti,Dasyproctidae,20,0,0,0,0,0,40,0,0,40,G,0,0,1,966.73
Myoprocta,acouchy,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,G,0,0,1,600
Cuniculus,taczanowskii,Cuniculidae,0,0,0,0,0,0,20,0,30,50,G,1,0,0,8999.95
Cuniculus,paca,Cuniculidae,0,0,0,0,0,0,20,0,30,50,G,1,0,0,8172.55
Aconaemys,sagei,Octodontidae,0,0,0,0,0,0,40,0,0,60,G,0,0,1,96.5
Aconaemys,fuscus,Octodontidae,0,0,0,0,0,0,40,0,0,60,G,1,0,0,133.5
Aconaemys,porteri,Octodontidae,0,0,0,0,0,0,40,0,0,60,G,1,1,1,113.5
Octodon,pacificus,Octodontidae,0,0,0,0,0,0,20,0,20,60,G,0,0,1,194.34
Octodon,bridgesi,Octodontidae,0,0,0,0,0,0,20,0,20,60,G,0,0,1,150
Octodon,degus,Octodontidae,0,0,0,0,0,0,20,0,20,60,G,0,0,1,210
Octodon,lunatus,Octodontidae,0,0,0,0,0,0,20,0,20,60,G,0,0,1,233
Octodontomys,gliroides,Octodontidae,0,0,0,0,0,0,50,0,0,50,G,0,1,0,150
Octomys,mimax,Octodontidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,131
Pipanacoctomys,aureus,Octodontidae,0,0,0,0,0,0,30,0,0,70,G,0,0,1,136.62
Salinoctomys,loschalchalerosorum,Octodontidae,0,0,0,0,0,0,30,0,0,70,G,0,0,1,136.62
Spalacopus,cyanus,Octodontidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,127.5
Tympanoctomys,barrerae,Octodontidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,70
Abrocoma,boliviensis,Abrocomidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,158
Abrocoma,budini,Abrocomidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,214.69
Abrocoma,cinerea,Abrocomidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,250
Abrocoma,famatina,Abrocomidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,214.69
Abrocoma,shistacea,Abrocomidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,214.69
Abrocoma,uspallata,Abrocomidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,214.69
Abrocoma,vaccarum,Abrocomidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,214.69
Abrocoma,bennettii,Abrocomidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,250.5
Cuscomys,ashaninka,Abrocomidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,910
Cuscomys,oblativa,Abrocomidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,910
Myocastor,coypus,Myocastoridae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,6937.45
Capromys,pilorides,Capromyidae,0,0,0,0,0,0,30,0,0,70,G,1,0,0,5650
Capromys,gundlachianus,Capromyidae,0,0,0,0,0,0,30,0,0,70,G,1,0,0,5650
Geocapromys,brownii,Capromyidae,0,0,0,0,0,0,30,0,0,70,S,1,0,0,1500
Geocapromys,ingrahami,Capromyidae,0,0,0,0,0,0,30,0,0,70,S,1,0,0,800
Geocapromys,thoracatus,Capromyidae,0,0,0,0,0,0,30,0,0,70,S,1,1,0,1500
Mesocapromys,nanus,Capromyidae,0,0,0,0,0,0,30,0,0,70,G,0,0,1,583.33
Mesocapromys,sanfelipensis,Capromyidae,0,0,0,0,0,0,30,0,0,70,G,0,0,1,554.44
Mesocapromys,melanurus,Capromyidae,0,0,0,0,0,0,30,0,0,70,G,0,0,1,883.14
Mesocapromys,auritus,Capromyidae,0,0,0,0,0,0,30,0,0,70,S,0,0,1,585.55
Mesocapromys,angelcabrerai,Capromyidae,0,0,0,0,0,0,30,0,0,70,S,0,0,1,470
Mysateles,meridionalis,Capromyidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,884.61
Mysateles,prehensilis,Capromyidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,926.71
Mysateles,garridoi,Capromyidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,929.09
Hexolobodon,phenax,Capromyidae,0,0,0,0,0,0,30,0,0,70,G,1,0,0,1350.1
Isolobodon,montanus,Capromyidae,0,0,0,0,0,0,30,0,0,70,G,1,0,0,1350.1
Isolobodon,portoricensis,Capromyidae,0,0,0,0,0,0,30,0,0,70,G,1,0,0,1350.1
Plagiodontia,araeum,Capromyidae,0,0,0,0,0,0,30,0,0,70,G,1,0,0,1267
Plagiodontia,ipnaeum,Capromyidae,0,0,0,0,0,0,30,0,0,70,G,1,0,0,1267
