Genus,Species,Label,ForStrat_terrestrial,ForStrat_aquatic,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,female_maturity_d,male_maturity_d,weaning_d,litters_or_clutches_per_y,longevity_y,adult_svl_cm,infantMortalityRate_per_year,mortalityRateDoublingTime_y,metabolicRate_W,temperature_K,diet_breadth,development_d,mass_specific_production,log_litterclutch_size_n,log_inter_litterbirth_interval_y,log_birthhatching_weight_g,log_weaning_weight_g,log_adult_body_mass_g,log_female_body_mass_g,log_male_body_mass_g,tnc_ecoregion_breadth,log_range_size,X2.1_AgeatEyeOpening_d,X9.1_GestationLen_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X6.2_TrophicLevel,X13.3_WeaningHeadBodyLen_mm,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,log_DispersalAge_d,log_HomeRange_km2,log_HomeRange_Indiv_km2,log_PopulationDensity_n.km2,log_PopulationGrpSize,log_HuPopDen_Min_n.km2,log_HuPopDen_Mean_n.km2,log_HuPopDen_5p_n.km2,log_NeonateHeadBodyLen_mm,log_WOS_hits,Family
Galago,granti,0,1,0,1,0,0,324.75212,300,89.08874,2,17,18,NA,NA,NA,NA,0.2,126,0.201264779,0.405465108,-0.497904677,2.501435952,4.685228278,5.203182171,4.536812944,4.826822201,8.868841529,12.21890854,NA,123.9622318,NA,NA,NA,NA,-7.63,-18.87,-13.25,40.84,34.02,37.43,0.17,88.48,240.42,949.46,1563.17,NA,-2.085103715,-2.801907234,4.723705212,NA,0,3.497718949,0.693147181,4.048545379,1.791759469,Galagidae
Galago,alleni,0,1,0,1,0,0,295.44398,437.1579492,95.84272562,1,10,20.25,NA,NA,NA,NA,0.2,134.52446,0.105315995,0.198850859,-0.000684694,3.176594433,4.172628058,5.626235262,4.958380717,5.633313614,7.739239229,11.46666976,NA,133,6,NA,1,NA,3.78,3.2,3.49,8.93,8.42,8.68,0.15,182.0428212,263.9542151,1093.219274,1435.544573,NA,-1.714798428,-1.609437912,2.801540544,NA,2.302585093,3.628332954,2.302585093,4.391380706,2.197224577,Galagidae
Galago,cameronensis,0,1,0,1,0,0,295.44398,437.1579492,95.68191271,1,8,20.25,NA,NA,NA,NA,0.2,134.52446,0.105315995,0.198850859,-0.000684694,3.176594433,4.172628058,5.626235262,4.934854664,5.633313614,8.957008619,11.10168931,NA,132.9265311,NA,NA,NA,NA,6.85,3.58,5.21,11.27,6.02,8.65,0.11,214.64,248.61,1247.89,1551.7,NA,-3.290484799,-2.801100617,4.199815082,NA,2.197224577,5.268991537,2.564949357,4.370219192,0,Galagidae
Galago,gallarum,0,1,0,1,0,0,285.185,300,89.08874,2,17.025,18,NA,NA,NA,NA,0.2,126.49,0.190426639,0.405465108,-0.497904677,2.501435952,4.685228278,5.258536497,4.72204583,4.823240442,6,12.63760054,NA,124.8452627,NA,NA,NA,NA,8.73,-2.2,3.26,46.57,36.49,41.53,0.09,42.54,237.88,638.88,1631.51,NA,-2.08208568,-2.805912372,5.004996341,NA,0,2.736961545,0,4.022297907,0,Galagidae
Galago,moholi,0,1,0,1,0,0,323.23032,300,90.46,2,17,18,NA,NA,0.285,NA,0.2,126,0.207716667,0.43502391,-0.59852169,2.493205453,4.605170186,5.192956851,4.391044444,4.831739203,20,15.23317753,NA,122.29,1,NA,1,NA,0.23,-27.17,-13.46,40.84,11.73,26.28,0.17,80.12,217.3,852.21,1461.88,NA,-3.218875825,-3.209037669,5.147727008,NA,-0.16928865,3.209633244,0,3.972425381,5.799092654,Galagidae
Galago,demidoff,0,1,0,1,0,0,345.24,270,45.654,1,13.39583333,13.75,NA,NA,NA,NA,0.3,111,0.20218859,0.254642218,-0.000684694,2.291524146,3.551518092,4.14472077,4.344565483,4.017236618,9.003686243,12.49562502,NA,111,5.5,NA,2,NA,9.93,-10.23,-0.14,38.21,-13.32,12.44,0.13,140.43,243.64,1291.36,1553.22,NA,-4.605170186,-4.605170186,4.053001599,NA,-0.3514682,3.761200116,0,3.955946767,3.465735903,Galagidae
Otolemur,monteiri,0,1,0,1,0,0,609.86,639,137.87508,1,18.8,38.6,NA,NA,NA,NA,0.3,131.04,0.065312883,0.428530381,-0.411644325,3.840956557,6.214608098,6.998052917,7.622410842,7.215067754,9.868341835,12.11739375,NA,129.8884462,NA,NA,NA,NA,-0.31,-17.28,-8.8,35.18,12.18,23.68,0.18,98.75,215.9,954.1,1457.5,NA,-1.474220377,-2.763754395,3.074535507,NA,-1.81E-02,3.202746443,0,4.78698632,0,Galagidae
Saguinus,niger,0,1,0,0,0,1,624.49108,556.2243553,71,1.4,17.80416667,28.7105,NA,NA,NA,NA,0.5,132.62,0.204685844,0.693147181,-0.568684848,3.688879454,5.276223113,6.304777816,6.053953916,6.184574317,7,13.28393971,NA,133.0081858,NA,NA,NA,NA,-0.08,-5.48,-2.78,-46.16,-52.57,-49.37,0.14,173.23,248.51,1422.58,1637.1,NA,-1.780519654,-2.745559252,3.06126399,NA,8.72E-02,2.518502599,0,4.703150915,2.079441542,Cebidae
Saguinus,midas,1,1,0,0,0,1,624.49108,556.1667498,71,1.4,15.4,28.7105,NA,NA,NA,NA,0.3,132.62,0.204685844,0.693147181,-0.568684848,3.688879454,5.276223113,6.304777816,6.177966707,6.184574317,6,13.66846042,NA,138.24,5.55,NA,2,NA,8.02,-8.37,-0.17,-45.3,-64.84,-55.07,0.12,160.68,252.81,1441.49,1666.98,NA,-2.995732274,-2.407945609,2.396075436,NA,1.63840793,1.667706821,0.359438986,4.719210764,4.262679877,Cebidae
Saguinus,mystax,0,1,0,0,0,1,521.425,540,171.02516,1.62,19.97916667,31,NA,NA,NA,NA,0.3,148.28,0.269802282,0.657520003,-0.775131071,3.848017675,5.637076971,6.298029707,6.542849326,6.043945492,5,13.28668298,NA,148.28,5.4,NA,2,NA,-2.65,-9.82,-6.23,-62.13,-75.82,-68.98,0.08,194.85,256.43,1532.14,1569.05,NA,-1.560647748,-1.335067921,3.433341835,NA,1.677578129,0.173953307,0.420555993,4.76656265,5.236441963,Cebidae
Saguinus,pileatus,0,1,0,0,0,1,521.425,540,171.02516,1.62,19.95833333,31,NA,NA,NA,NA,0.3,148.28,0.269802282,0.657520003,-0.775131071,3.848017675,5.637076971,6.298029707,6.209577632,6.043945492,8.591866417,12.10955729,NA,141.287546,NA,NA,NA,NA,-3.5,-6.69,-5.09,-62.28,-67.56,-64.92,0.1,172.5,261.49,1540.93,1601.36,NA,-1.767355917,-2.74921802,2.578487651,NA,1.743664045,-0.174353387,0.291558328,4.825246051,0,Cebidae
Saguinus,nigricollis,0,1,0,0,0,1,850.45,775.7781308,82.1772,2.9,15.2,31,NA,NA,NA,NA,0.3,140,0.505528,0.587786665,-0.375129108,3.77459833,5.164785974,6.109247583,5.805595372,5.848601085,8.354596105,12.18290507,NA,135.5511557,6.3,NA,NA,NA,-1.83,-4.25,-3.04,-68.12,-73.22,-70.67,0.09,256.15,261.18,1480.78,1481.12,NA,-1.386294361,-0.916290732,2.590017134,NA,1.632601409,0.741937345,0.37442941,4.813930731,2.079441542,Cebidae
Saguinus,bicolor,0,1,0,0,0,1,889.3060511,495.4519792,143.2587348,0.86610646,18.69166667,27.4995,NA,NA,NA,NA,0.3,160,0.257597818,0.488580015,0.030659007,3.975246977,4.41793171,6.142037406,6.21249056,6.055258518,1,9.22313376,NA,158.16,6.7,NA,2,NA,-0.29,-3.18,-1.74,-55.97,-60.83,-58.4,0.11,129.99,262.18,1446.91,1659.31,NA,-1.713131088,-2.708439145,3.178041456,NA,1.853344365,2.373043557,0.58610944,4.128544712,3.295836866,Cebidae
Saguinus,fuscicollis,0,1,0,0,0,1,546,730,91,1,24.5,31,NA,NA,NA,NA,0.3,148,0.180918297,0.587786665,-0.388161881,3.678829118,5.050942296,5.976325528,5.534812386,5.764110022,14,14.36086721,NA,148,6,NA,2,NA,3.18,-13.75,-5.28,-60.79,-78.01,-69.4,0.16,196.8,254.49,1450.05,1535.38,NA,-1.609437912,-1.108662625,2.969901514,NA,1.723509441,0.97455964,0.270266076,4.791449258,6.095824562,Cebidae
Saguinus,leucopus,0,1,0,0,0,1,480.6906341,581.002537,78.54097569,1.372199496,15.2125,27.4995,NA,NA,NA,NA,0.3,142.5,0.313619373,0.693147181,-0.132466987,3.784189634,4.723477246,6.194405391,6.258560178,6.05500149,3,10.94837619,NA,142.5,7.5,NA,2,NA,8.78,3.82,6.3,-73.95,-75.81,-74.88,0.08,143.66,231.06,1499.56,1576.21,NA,-2.122000624,-2.699115356,2.3580198,NA,2.302585093,4.274580613,2.564949357,4.727490113,3.36729583,Cebidae
Saguinus,tripartitus,0,1,0,0,0,1,546,730,91,1,24.5,31,NA,NA,NA,NA,0.3,148,0.182994455,0.587786665,-0.388161881,3.678829118,5.050942296,5.964915212,5.580533878,5.763084272,8.59413691,12.11367496,NA,141.287546,NA,NA,NA,NA,-1.5,-2.49,-2,-75.82,-77.27,-76.55,0.06,331.24,265.37,1359.24,1360.49,NA,-1.854149386,-2.719235809,3.055666016,NA,0,0.31481074,0,4.824560345,1.791759469,Cebidae
Saguinus,geoffroyi,0,1,0,0,0,1,548,550,53.84894,1.175,23.1,27.4995,NA,NA,1.305,NA,0.3,172.11812,0.206493102,0.665261977,-0.416200133,3.713572067,4.65396035,6.117590462,6.175691893,6.025052725,3,11.2331139,NA,170.1585443,6.9,NA,2,NA,9.63,4.12,6.88,-76.7,-83.08,-79.89,0.11,279.43,259.25,1563.39,1738.35,NA,-1.832581464,-1.58680014,1.635105659,NA,0.693147181,3.279406325,1.098612289,4.776182888,3.63758616,Cebidae
Saguinus,oedipus,0,1,0,0,0,1,614.19,550,52,1,25,27.4995,NA,NA,NA,NA,0.3,177.87312,0.169699214,0.641853886,-0.426086959,3.683615624,4.65396035,6.099197247,6.205270873,6.025052725,3,10.8611258,NA,166.49,7.05,NA,2,NA,11.02,7.42,9.22,-74.57,-76.93,-75.75,0.1,120.29,263.43,1367.13,1586.07,NA,-2.813410717,-1.771956842,3.81815179,NA,1.791759469,5.126045146,2.564949357,4.79893436,6.759255271,Cebidae
Saguinus,martinsi,0,1,0,0,0,1,882.4075666,498.7757681,140.5625676,1.176469995,18.38333333,27.4995,NA,NA,NA,NA,0.5,160,0.257619346,0.488580015,0.068131108,3.973528936,4.41793171,6.142037406,6.157105205,6.055258518,2,10.64802064,NA,156.9462024,NA,NA,NA,NA,-1.47,-2.38,-1.92,-56.42,-57.52,-56.97,0.04,133.29,260.49,1427.8,1655.7,NA,-1.738399942,-2.739903321,3.142999653,NA,1.76812088,0.463734016,0.351465892,4.103038905,0,Cebidae
Saguinus,labiatus,0,1,0,0,0,1,701.6564016,717.6706438,227.02628,1.2,20.4375,31,NA,NA,NA,NA,0.3,147,0.192512716,0.641853886,-0.199135636,3.745496055,5.510286378,6.217264567,6.332333187,5.951715044,6,12.56530982,NA,144.16,5.25,NA,NA,NA,-1.74,-11.07,-6.4,-59.06,-69.53,-64.29,0.15,168.04,256.81,1462.06,1604.76,NA,-1.660731207,-1.139434283,2.644755351,NA,1.758697518,0.879626748,0.425959357,4.804188826,4.543294782,Cebidae
Saguinus,inustus,0,1,0,0,0,1,658.5886691,509.0614023,132.2472851,1.987658241,3.40833333,31,NA,NA,NA,NA,0.3,106.5822658,0.230898728,0.498836416,-0.012734635,3.976005104,5.591368746,6.688354714,7.103334777,6.339976951,5,12.84899658,NA,108.8808881,NA,NA,NA,NA,3.86,-2.56,0.64,-64.4,-72.02,-68.21,-0.05,246.37,249.39,1552.75,1566.58,NA,-3.195349,-2.76615201,3.575520956,NA,1.525029328,-1.771956842,0.488445167,4.04954377,1.098612289,Cebidae
Saguinus,imperator,0,1,0,0,0,1,546,730,74.39817036,1.158230845,20.2,31,NA,NA,NA,NA,0.3,145,0.321631929,0.693147181,-0.055860126,3.845348872,4.696882592,6.178255269,6.245902285,5.874450542,2,12.36444716,NA,137.0589053,5,NA,2,NA,-6.83,-11.63,-9.23,-67.77,-73.84,-70.81,7.00E-02,212.79,249.4,1499.06,1570.9,NA,-1.514127733,-1.203972804,2.911807039,NA,1.758435447,0.198850859,0.321538406,4.771843849,3.80666249,Cebidae
Saguinus,graellsi,0,1,0,0,0,1,850.45,775.7781308,82.1772,2.9,15.2,31,NA,NA,NA,NA,0.4,140,0.505528,0.587786665,-0.375129108,3.77459833,5.164785974,6.109247583,5.802528493,5.848601085,8.651534781,12.06869928,NA,135.442326,NA,NA,NA,NA,0.9,-4.83,-1.96,-73.31,-78.37,-75.84,0.13,233.96,256.4,1402.35,1405.46,NA,-2.976790955,-2.6867027,2.995547351,NA,0,2.234306252,0,4.813930731,1.945910149,Cebidae
Saguinus,melanoleucus,0,1,0,0,0,1,546,730,91,1,24.5,31,NA,NA,NA,NA,0.3,148,0.180918297,0.587786665,-0.388161881,3.678829118,5.050942296,5.976325528,6.03034913,5.764110022,2,10.99655944,NA,141.3006809,NA,NA,NA,NA,-6.8,-10.05,-8.42,-70.03,-72.8,-71.42,0.03,183.93,247.81,1531.71,1574.18,NA,-1.854149386,-2.732948454,3.375934559,NA,3.26E-02,0.378436436,0,4.715906176,1.609437912,Cebidae
Callithrix,flaviceps,0,1,0,0,0,1,477,382,62,2,16,26.9995,NA,NA,NA,NA,0.4,144,0.396226181,0.751416089,-0.798279567,3.300271463,4.572646994,5.670604799,5.686419491,5.768320996,2,10.11587871,NA,140,9.8,NA,2,NA,-20.39,-21.92,-21.16,-40.81,-43.12,-41.96,0.05,111.78,200.81,1193.67,1398.92,NA,-1.514127733,-1.323236018,2.472327868,NA,3.583518938,4.032114486,3.624340933,4.410132061,3.218875825,Cebidae
Callithrix,kuhlii,0,1,0,0,0,1,477,382,62,2,16,30,NA,NA,NA,NA,0.4,144,0.353355049,0.693147181,-0.798279567,3.300271463,4.572646994,5.726847748,5.744991857,5.768320996,2,10.72986942,NA,136.7417361,NA,NA,2,NA,-14.4,-16.84,-15.62,-38.85,-40.32,-39.59,0.08,149.75,229.94,1475.45,1613.32,NA,-2.813410717,-2.518213417,4.077537444,NA,1.945910149,3.47537678,2.251291799,4.393089901,3.850147602,Cebidae
Callithrix,geoffroyi,0,1,0,0,0,1,477,382,62,2,16.5,30,NA,NA,NA,NA,0.4,144,0.405525942,0.806475866,-0.798279567,3.300271463,4.572646994,5.70246494,5.683790725,5.768320996,2,11.73581245,NA,136.7717328,NA,NA,NA,NA,-16.9,-21.07,-18.99,-39.13,-43.62,-41.38,0.06,108.43,216.05,1237.94,1455.44,NA,-2.231359478,-2.765742604,4.30238527,NA,2.397895273,3.864302269,2.63905733,4.458777323,5.393627546,Cebidae
Callithrix,aurita,0,1,0,0,0,1,477,382,62,2,16,26.9995,NA,NA,NA,NA,0.4,144,0.445527585,0.806475866,-0.798279567,3.300271463,4.572646994,5.608390625,5.584824242,5.768320996,4,11.98051551,NA,140,6,NA,2,NA,-21.66,-24.65,-23.15,-40.97,-49.07,-45.02,0.06,148.06,188.19,1243.75,1379.49,NA,-2.525728644,-2.440535506,3.859998757,NA,2.63905733,5.98838481,3.17805383,4.45503455,3.17805383,Cebidae
Callithrix,penicillata,0,1,0,0,0,1,477,382,62,2,15.7,30,NA,NA,NA,NA,0.4,144,0.353355049,0.693147181,-0.798279567,3.300271463,4.572646994,5.726847748,5.743115534,5.768320996,6,14.08539149,NA,136.7514679,5.9,NA,NA,NA,-2.32,-23.03,-12.68,-40.15,-52.33,-46.24,7.00E-02,117.22,219.92,1084.95,1442.42,NA,-4.605170186,-4.489774342,4.806706844,NA,0,3.163363115,0,4.332123496,5.043425117,Cebidae
Callithrix,nigriceps,0,1,0,0,0,1,398.5901857,655.2891402,80.90151194,1.579670011,13.28445033,23.65590258,NA,NA,NA,NA,0.3,106.406303,0.234614817,0.693147181,-0.263381081,2.735499648,4.670334041,5.994260634,5.093589568,5.128478336,8.825313496,12.14408244,NA,108.7203026,NA,NA,2,NA,-6.18,-8.8,-7.49,-61.41,-62.77,-62.09,0.12,181.98,256.61,1417.38,1586.97,NA,-1.970326226,-2.776649409,3.869058534,NA,1.711802591,0.285178942,-2.36E-02,4.007028641,0,Cebidae
Callithrix,intermedia,0,1,0,0,0,1,477,334,99.2,2,15.85,30,NA,NA,NA,NA,0.3,144,0.362703963,0.693147181,-0.648308623,3.437850699,4.572646994,5.838313368,5.79125645,5.768320996,7.846266869,10.98199839,NA,136.7905426,11.5,NA,NA,NA,-4.13,-11.95,-8.04,-59.01,-60.88,-59.95,0.53,179.43,249.52,1334.37,1536.27,NA,-1.660731207,-1.337673086,2.994231147,NA,1.798854894,-0.94160854,-0.16094822,4.528174228,0,Cebidae
Callithrix,leucippe,1,1,0,0,0,1,502.76,334,120,2.31,16.48333333,30,NA,NA,NA,NA,0.3,144,0.428644829,0.625938431,-0.523915727,3.568123253,4.989697722,5.878435817,5.564040163,5.94268343,6.493160701,11.77822496,NA,136.9029165,NA,NA,NA,NA,-3.85,-5.41,-4.63,-55.11,-56.36,-55.73,0.16,171.99,251.2,1381.69,1571.6,NA,-2.254129488,-2.775487665,3.047894852,NA,0,0.405465108,0,4.793497783,0,Cebidae
Callithrix,manicorensis,0,1,0,0,0,1,579.031154,655.2891402,121.8666625,1.415028691,14.74727975,22.84726819,NA,NA,NA,NA,0.4,122.2393077,0.300950875,0.415729588,-0.078567535,2.955084855,5.078616696,5.815949772,4.679786072,4.968151121,9.005190894,12.10733452,NA,108.7679415,NA,NA,NA,NA,-5.31,-7.64,-6.48,-60.2,-61.51,-60.85,0,171.12,260.53,1488.51,1603.28,NA,-1.970326226,-2.782368746,4.616776805,NA,1.767368843,-0.510825624,0.382724008,4.007028641,3.135494216,Cebidae
Callithrix,marcai,0,1,0,0,0,1,502.76,334,120,2.31,16.5,30,NA,NA,NA,NA,0.4,144,0.428644829,0.625938431,-0.523915727,3.568123253,4.989697722,5.878435817,5.557489183,5.94268343,7.832597172,10.52596907,NA,136.9029165,NA,NA,NA,NA,-7.83,-12.06,-9.95,-59.48,-60.83,-60.16,0.64,183.11,243.87,1244.72,1492.05,NA,-2.219840345,-2.775059892,3.199874209,NA,1.836731447,-0.261364764,-0.161347576,4.793497783,3.135494216,Cebidae
Callithrix,melanura,0,1,0,0,0,1,502.76,334,120,2.31,16.48333333,30,NA,NA,NA,NA,0.4,144,0.428644829,0.625938431,-0.523915727,3.568123253,4.989697722,5.878435817,5.549438354,5.94268343,7.149880423,12.21628746,NA,136.9029165,NA,NA,NA,NA,-8.59,-19.88,-14.23,-53.2,-65.04,-59.12,0.22,126.64,243.35,1166.8,1423.6,NA,-2.254129488,-2.775718797,3.617767624,NA,1.784695277,1.444563269,-5.84E-02,4.793497783,1.386294361,Cebidae
Callithrix,humeralifera,0,1,0,0,0,1,477,358,99.01,2,15.35,30,NA,NA,NA,NA,0.3,144,0.410161379,0.806475866,-0.798279567,3.311637305,4.572646994,5.70246494,5.696967549,5.768320996,7.603799452,12.4590212,NA,136.8043335,8.5,NA,2,NA,-2.27,-8.45,-5.36,-55.4,-60.5,-57.95,0.12,163.67,258.66,1433.66,1605.81,NA,-2.302585093,-2.040220829,3.343568269,NA,1.641869523,0.518793793,8.80E-02,4.491539236,0,Cebidae
Callithrix,saterei,0,1,0,0,0,1,587.5899217,655.2891402,124.9693772,1.472129788,14.68530462,24.37708577,NA,NA,NA,NA,0.4,118.2676713,0.297030904,0.390547686,-0.087071726,3.173611556,5.144295456,6.089611608,5.102099397,5.163567305,7.963052748,12.32566782,NA,108.7679415,NA,NA,NA,NA,-3.94,-6.34,-5.14,-58.04,-59.64,-58.84,0.16,164.67,260.68,1454.2,1609.58,NA,-1.970326226,-2.77632852,4.302510881,NA,1.77848438,-0.287682072,0.346921094,4.007028641,0,Cebidae
Callithrix,mauesi,0,1,0,0,0,1,587.5899217,655.2891402,122.2489912,1.45174244,14.46171865,24.64647007,NA,NA,NA,NA,0.4,115.594841,0.297030904,0.447927373,-0.093757124,3.177954541,5.144295456,6.095351478,5.101018295,5.163567305,7.236129893,12.11580101,NA,108.7679415,NA,NA,2,NA,-2.95,-3.45,-3.2,-56.56,-57.05,-56.81,0.14,143.49,261,1431.24,1643.5,NA,-1.970326226,-2.772866761,4.28952111,NA,1.098612289,1.749199855,1.098612289,4.007028641,0,Cebidae
Callithrix,emiliae,0,1,0,0,0,1,502.76,334,120,2.31,16.5,30,NA,NA,NA,NA,0.4,144,0.437242815,0.625938431,-0.523915727,3.568123253,4.994946605,5.858575805,5.267295003,5.80208076,6.873698467,12.17769173,NA,136.9029165,NA,NA,NA,NA,-5.54,-13.49,-9.52,-53.34,-56.05,-54.7,0.17,193.59,249.26,1291.21,1525.99,NA,-2.219840345,-2.778167415,3.172487755,NA,2.15E-02,0.518793793,0,4.793497783,2.302585093,Cebidae
Callithrix,chrysoleuca,0,1,0,0,0,1,909.1782374,600.3304499,106.526,1.432249426,8.25,30,NA,NA,NA,NA,0.4,116.9817571,0.4194584,0.601625155,-0.009317871,3.540959324,4.688588628,5.838692084,5.261425398,5.80208076,7.80229616,12.48313371,NA,109.016646,NA,NA,NA,NA,-3.51,-8.03,-5.77,-58.34,-60.52,-59.43,0.14,170.99,258.62,1453.35,1598.79,NA,-3.278965665,-2.758652966,3.53540112,NA,1.707365805,-0.820980552,0.311326357,4.603631036,0.693147181,Cebidae
Callithrix,argentata,1,1,0,0,0,1,502.76,334,120,2.31,16.5,30,NA,NA,NA,NA,0.3,144,0.428644829,0.625938431,-0.523915727,3.568123253,4.989697722,5.878435817,5.570992496,5.94268343,6.040118747,12.08184165,NA,137.0182202,9.5,NA,2,NA,-1.09,-5.09,-3.09,-49.38,-55.24,-52.31,0.13,171.85,254.42,1412.78,1614.39,NA,-0.859474514,-2.711841737,2.017566138,NA,0,1.353254507,0,4.793497783,3.33220451,Cebidae
Callithrix,acariensis,0,1,0,0,0,1,579.031154,655.2891402,119.295954,1.487446416,13.32917533,22.84726819,NA,NA,NA,NA,0.4,114.0034606,0.300950875,0.496592368,-0.09357307,3.062356774,5.078616696,5.815949772,4.669400688,4.968151121,9.307868104,11.11034804,NA,108.7679415,NA,NA,NA,NA,-8.06,-11.18,-9.62,-61.58,-65.11,-63.34,0.43,178.99,246.16,1329.16,1576.85,NA,-1.970326226,-2.792985282,4.782980763,NA,0,2.014903021,0,4.007028641,0,Cebidae
Callithrix,pygmaea,0,1,0,0,0,1,684,638,91,1.56,16.55,15.33,NA,NA,NA,NA,0.3,133.72,0.423014637,0.683096845,-0.725845739,2.772588722,4.248495242,4.760719887,4.52850694,4.197129032,10.67700143,12.41421757,0,134.44,6,NA,2,NA,0.59,-12.52,-5.96,-61.36,-78.52,-69.94,0.1,208.53,256.47,1483.18,1526.07,NA,-6.157328359,-5.780483298,2.766319109,NA,1.493423436,0.783901544,0.319940672,4.137637921,2.564949357,Cebidae
Callithrix,humilis,0,1,0,0,0,1,579.031154,655.2891402,121.8813302,1.383821265,12.196855,22.84726819,NA,NA,NA,NA,0.4,122.1543339,0.300950875,0.430221248,-0.092446129,2.956958971,5.078616696,5.815949772,4.678957527,4.968151121,9.02873842,12.10032102,NA,108.7679415,NA,NA,NA,NA,-5.25,-7.65,-6.45,-60.13,-61.49,-60.81,0,172.58,260.07,1483.92,1601.22,NA,-1.970326226,-2.782368746,4.586239544,NA,1.731577725,-0.510825624,0.404058782,4.007028641,2.079441542,Cebidae
Leontopithecus,chrysopygus,0,1,0,0,0,1,654.10218,730,130.8748,1.75,26.48333333,29.811,NA,NA,NA,NA,0.2,132.3966,0.287129679,0.667829373,-0.676180374,4.008605103,5.105945474,6.483871585,6.431249873,6.253828812,4,11.0614811,NA,133.0017042,3.6,NA,2,NA,-20.39,-23.58,-21.99,-47.97,-51.54,-49.76,0.09,127.26,218.64,1229.44,1390.24,NA,-0.186329578,0.157003749,2.46697078,NA,2.197224577,3.955082495,2.63905733,4.68627875,3.295836866,Cebidae
Leontopithecus,chrysomelas,0,1,0,0,0,1,654.10218,730,130.8748,1.75,24.8,29.811,NA,NA,NA,NA,0.2,132.3966,0.322531794,0.667829373,-0.676180374,4.008605103,5.105945474,6.367603826,6.134584664,6.253828812,1,9.912938878,NA,133.103217,6.7,NA,NA,NA,-13.99,-16.03,-15.01,-38.91,-40.62,-39.77,7.00E-02,153.12,223.99,1385.53,1596.66,NA,-1.427116356,-1.104150396,2.170195905,NA,2.48490665,3.632309103,2.564949357,4.699830025,4.624972813,Cebidae
Leontopithecus,caissara,0,1,0,0,0,1,654.10218,730,130.8748,1.75,26.48333333,29.811,NA,NA,NA,NA,0.2,132.3966,0.298648998,0.667829373,-0.676180374,4.008605103,5.105945474,6.44453658,6.33339542,6.253828812,2,5.814023211,NA,133.0081782,1,NA,NA,NA,-25.28,-26.09,-25.68,-48.34,-49.02,-48.68,0.04,148.79,164.39,1206.23,1327.56,NA,-1.744417024,-2.660810046,3.766988846,NA,2.48490665,4.569853841,2.48490665,4.699860983,2.708050201,Cebidae
Cebus,apella,1,1,0,0,0,1,1727.44808,1609.218641,307,0.6,45.08333333,49.3845,NA,NA,NA,NA,0.6,158,0.056155232,0.048790164,0.597700097,5.46188075,6.907755279,7.879480718,7.954218081,7.713787711,11.58633905,12.74579284,NA,154.99,7.9,NA,2,NA,7.12,-28.66,-10.77,-34.79,-78.14,-56.46,0.11,154.19,241.17,1291.77,1516.85,NA,-0.127833372,0.587786665,3.168424281,NA,1.227933296,3.000719815,7.69E-02,5.19118766,7.724888439,Cebidae
Cebus,capucinus,0,1,0,0,0,1,1505,2921,521,0.5,54,47.141,NA,NA,NA,NA,0.6,162,0.043997175,0,0.780165973,5.453717266,7.207859871,7.884199934,7.770785223,7.710788213,10.01662856,11.82485551,NA,161.06,18.15,NA,2,NA,16.02,1.46,8.74,-74.85,-88.77,-81.81,0.14,216.57,240.5,1382.23,1666.97,NA,-1.049822124,-0.46203546,3.305787197,NA,0.693147181,3.929862924,1.098612289,5.199292749,6.32256524,Cebidae
Cebus,kaapori,0,1,0,0,0,1,2191.392,1694.942156,740,0.62,41,48.455,NA,NA,NA,NA,0.4,162,0.009809472,0,0.774010906,5.83680153,7.047790513,7.889859968,8.004320671,7.72018806,3,12.15885372,NA,159.8541548,NA,NA,NA,NA,-1.84,-4.16,-3,-44.79,-49.47,-47.13,0.11,162.46,248.27,1334.36,1679.89,NA,-0.463669285,-2.586952782,2.527874595,NA,1.098612289,2.4176979,1.098612289,4.055564022,1.098612289,Cebidae
Cebus,nigritus,0,1,0,0,0,1,1751.89616,1616.404563,307,0.6,45,43.5,NA,NA,NA,NA,0.5,158,0.054818202,0.024692613,0.597700097,5.46188075,6.907755279,7.879480718,7.834066738,7.862907392,6.964817517,12.66787035,NA,157.379384,9.1,NA,2,NA,-16.41,-29.8,-23.1,-39.36,-52.43,-45.9,0.06,126.58,189.75,1199.13,1336.26,NA,0.385262401,0.66352882,2.700079532,NA,1.609437912,4.688039664,2.48490665,5.141962885,4.356708827,Cebidae
Cebus,olivaceus,0,1,0,0,0,1,2191.392,1694.942156,740,0.62,41,48.455,NA,NA,NA,NA,0.6,162,0.010379912,0,0.774010906,5.73583079,7.052724439,7.84482855,7.626592115,7.72767377,10.90642253,11.98996844,NA,159.8867555,11.45,NA,2,NA,11.37,-1.8,4.78,-49.88,-70.6,-60.24,0.13,155.52,248.83,1476.63,1703.14,NA,0.530628251,0.943905899,3.210440346,NA,1.680273884,2.691243083,0.387876454,4.166877826,6.43775165,Cebidae
